familia,subfamilia,codigo,producto,handle,url,descripcion_web,scrape_status,importado_flag,tipo_fabricacion,complejidad,fuente
Basureros,basurero-reciclaje,,,basurero-de-reciclaje-electropintado-baree-0320,https://dulox.cl/products/basurero-de-reciclaje-electropintado-baree-0320,"MODULO DE RECICLAJE PARA OFICINAS, 4 BASUREROS DE 320 MM DE DIAMETRO X 800 MM DE ALTURA, CON SISTEMA DE TAPAS SEGÚN TIPO DE BASURA, FABRICADOS EN ACERO AL CARBONO CON COLOR A ELECCIÓN Y TAPA DE ACERO INOXIDABLE.",ok,,fabricado,C2,sheet1
Basureros,basurero-con-mecanismo,,,basurero-vaiven-nido-bani-0350,https://dulox.cl/products/basurero-vaiven-nido-bani-0350,"BASURERO MODELO NIDO DE 350X350X900 MM DE ALTO, CAPACIDAD 60 LITROS APROX. FABRICADO EN ACERO INOXIDABLE CALIDAD AISI-304 EN 1.0 MM DE ESPESOR CON TAPA VAIVEN DESMONTABLE SEGUN PLANO.",ok,,fabricado,C2,sheet1
Basureros,basurero-especial,,,basurero-redbus-transantiago-con-techo-bastr-0600,https://dulox.cl/products/basurero-redbus-transantiago-con-techo-bastr-0600,"BASURERO RED BUS (TRANSANTIAGO) CON SISTEMA PIVOTANTE DE 640X220X900 MM DE ALTO. FABRICADO EN ACERO INOXIDABLE CALIDAD AISI-304 EN 1,5 MM DE ESPESOR, TAPA SUPERIOR EN PLANCHA DE 3MM, RECIPIENTE OVALADO DE 480x205/120x500 MM DE ALTO Y 2 PILARES EN TUBO ACERO INOXIDABLE DE 2"" DE DIAMETRO.",ok,,fabricado,C3,sheet1
Basureros,basurero-especial,,,basurero-redbus-transantiago-bastr-0500,https://dulox.cl/products/basurero-redbus-transantiago-bastr-0500,"BASURERO MODELO REDBUS (TRANSANTIAGO) COMPUESTO POR RECIPIENTE DE 500 X 200 X 900 MM DE ALTO FABRICADO EN ACERO INOXIDABLE CALIDAD AISI-304 L EN 1.0 MM DE ESPESOR CON SISTEMA VAIVÉN Y FIJACIÓN AL PISO MEDIANTE 2 PILARES EN TUBO 2"" DIÁMETRO X 1.0 MM DE ESPESOR, FLANCHES Y PERNOS.",ok,,fabricado,C3,sheet1
Basureros,basurero-especial,,,basurero-de-seguridad-babtra-0440,https://dulox.cl/products/basurero-de-seguridad-babtra-0440,"Diseñado para resistir el uso urbano más exigente, este basurero combina seguridad y durabilidad en cada detalle. Con sistema anti-vandálico, medidas de 440 x 240 x 750 mm, bandeja inferior y frente curvo con soporte abatible para bolsa, está fabricado íntegramente en acero inoxidable AISI 304-L de 2,5 mm de espesor: firme, confiable y hecho para durar en el espacio público.",ok,,fabricado,C3,sheet1
Basureros,basurero-especial,,,basurero-mall-bm-0700,https://dulox.cl/products/basurero-mall-bm-0700,"BASURERO MALL SIMPLE, DE 700MM DE LARGO X 860MM DE ANCHO X 1400MM DE ALTURA. FABRICADO ÍNTEGRAMENTE EN MELAMINA DE 18MM ESPESOR. CON PARTES Y PIEZAS DE ACERO INOXIDABLE. CON ESPACIO SUPERIOR PARA BANDEJAS, DISEÑO SEGÚN FOTO. NO INCLUYE BASURERO INTERIOR DE PLÁSTICO.",ok,,fabricado,C3,sheet1
Basureros,basurero-con-mecanismo,,,basurero-vaiven-doble-bavad-0500,https://dulox.cl/products/basurero-vaiven-doble-bavad-0500,"BASUREROS MODELO TAPA DE VAIVEN DOBLE, DE 500 MM DE LARGO X 350 MM DE ANCHO X 700 MM DE ALTURA, CAPACIDAD 78 LITROS. FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM DE ESPESOR.",ok,,fabricado,C2,sheet1
Basureros,basurero-simple,,,basurero-cenicero-cen-0650,https://dulox.cl/products/basurero-cenicero-cen-0650,BASURERO CENICERO DE 200MM DIÁMETRO X 650MM ALTURA. FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI-304 EN 1.0 MM DE ESPESOR. CON RANURADO EN LA PARTE SUPERIOR Y REJILLA. DISEÑO SEGÚN PEDIDO.,ok,,fabricado,C1,sheet1
Basureros,basurero-simple,,,basurero-conico-bacon-0410,https://dulox.cl/products/basurero-conico-bacon-0410,"BASUREROS MODELO CÓNICO DE 400 MM DE DIAMETRO X 800 MM DE ALTURA, FABRICADOS INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM DE ESPESOR, CON TAPA SUPERIOR CÓNICA.",ok,,fabricado,C1,sheet1
Basureros,basurero-con-mecanismo,,,basurero-con-pedal-90lts-batypr-0801,https://dulox.cl/products/basurero-con-pedal-90lts-batypr-0801,"BASUREROS DE 400 MM DE DIAMETRO POR 800 MM DE ALTO FABRICADOS INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI-304 EN 1.0 MM DE ESPESOR CON SISTEMA TAPA PEDAL, CAPACIDAD 90 LITROS.",ok,False,fabricado,C2,sheet1
Basureros,basurero-con-mecanismo,,,basurero-con-pedal-60lts-batypr-0601,https://dulox.cl/products/basurero-con-pedal-60lts-batypr-0601,"BASUREROS DE 400 MM DE DIAMETRO POR 600 MM DE ALTO FABRICADOS INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI-304 EN 1.0 MM DE ESPESOR CON SISTEMA TAPA PEDAL, CAPACIDAD 60 LITROS.",ok,False,fabricado,C2,sheet1
Basureros,basurero-con-mecanismo,,,basurero-con-pedal-10lts-batypr-0225,https://dulox.cl/products/basurero-con-pedal-10lts-batypr-0225,"BASURERO DE 225 MM DE DIÁMETRO POR 350 MM DE ALTO. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI-304 EN 1 MM DE ESPESOR CON CAPACIDAD PARA 10 LITROS, CON TAPA SISTEMA PEDAL.",ok,False,fabricado,C2,sheet1
Basureros,basurero-con-mecanismo,,,basurero-con-pedal-20lts-batypr-0300,https://dulox.cl/products/basurero-con-pedal-20lts-batypr-0300,"BASUREROS DE 300 MM DE DIAMETRO POR 400 MM DE ALTO FABRICADOS INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI-304 EN 1.0 MM DE ESPESOR CON SISTEMA TAPA PEDAL, CAPACIDAD 20 LITROS.",ok,False,fabricado,C2,sheet1
Peinazo,accesorio,,,bandeja-pasavalores-banpsvc-00150,https://dulox.cl/products/bandeja-pasavalores-banpsvc-00150,BANDEJAS DE PASA VALORES 300 X 150 X 50 MM (MEDIDAS TERMINADAS). PESTAÑA DE 22 MM. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI304-L EN 1 MM ESPESOR.,ok,,fabricado,C1,sheet1
Basureros,basurero-reciclaje,,,basurero-reciclaje-5-compartimientos-bare5-01500,https://dulox.cl/products/basurero-reciclaje-5-compartimientos-bare5-01500,"BASURERO ESPECIAL PARA RECICLAJE DE 1500 MM DE LARGO X 600 MM DE ANCHO X 950MM DE ALTURA, FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5MM DE ESPESOR, CON GABINETES INTERIORES INDEPENDIENTES, CAPACIDAD 5 COMPARTIMIENTOS, SISTEMA CÓNICO SUPERIOR PARA BASUR Y GABINETES INTERIORES EN ACERO 430 PARA BOLSA DE BASURA. NO INCLUYE GRÁFICA. PESO 70KG.",ok,,fabricado,C3,sheet1
Peinazo,accesorio,,,flanche-508mm-cc151,https://dulox.cl/products/flanche-508mm-cc151,Flanche para tubo de 50.8mm. Terminación satinada. Fabricado íntegramente en acero inoxidable calidad AISI 304-L.,ok,,fabricado,C1,sheet1
Peinazo,accesorio,,,separador-de-cristal-cc148,https://dulox.cl/products/separador-de-cristal-cc148,Separador de cristal para vidrio de 8-10mm de espesor. Terminación satinada. fabricado íntegramente en acero inoxidable calidad AISI 304-L,ok,,fabricado,C1,sheet1
Peinazo,accesorio,,,soporte-para-vidrio-cc147,https://dulox.cl/products/soporte-para-vidrio-cc147,Toma para vidrio de 8-10mm de espesor. Terminación satinada. Fabricado íntegramente en acero inoxidable calidad AISI 304-L.,ok,,fabricado,C1,sheet1
Peinazo,accesorio,,,tapa-terminal-508mm-cc119-508,https://dulox.cl/products/tapa-terminal-508mm-cc119-508,Tapa para tubo de 50.8mm. Terminación satinada. Fabricado íntegramente en acero inoxidable calidad AISI 304-L.,ok,,fabricado,C1,sheet1
Peinazo,accesorio,,,tapa-terminal-318mm-cc119-318,https://dulox.cl/products/tapa-terminal-318mm-cc119-318,Tapa para tubo de 31.8mm. Terminación satinada. Fabricado íntegramente en acero inoxidable calidad AISI 304-L.,ok,,fabricado,C1,sheet1
Peinazo,accesorio,,,tapa-terminal-254mm-cc119-254,https://dulox.cl/products/tapa-terminal-254mm-cc119-254,Tapa para tubo de 25.4mm. Terminación satinada. fabricado íntegramente en acero inoxidable calidad AISI 304-L.,ok,,fabricado,C1,sheet1
Peinazo,accesorio,,,toma-cristal-cc104,https://dulox.cl/products/toma-cristal-cc104,Toma para vidrio de 8-10mm de espesor. Terminación satinada. Fabricado íntegramente en acero inoxidable calidad AISI 304-L.,ok,,fabricado,C1,sheet1
Peinazo,accesorio,,,soporte-pasamanos-cc15,https://dulox.cl/products/soporte-pasamanos-cc15,Soporte pasamanos. Terminación satinada. Fabricado íntegramente en acero inoxidable calidad AISI 304-L.,ok,,fabricado,C1,sheet1
Peinazo,accesorio,,,roseta-cubre-tubo-cc97,https://dulox.cl/products/roseta-cubre-tubo-cc97,Roseta para tubo de 50.8mm. Terminación satinada. Fabricado íntegramente en acero inoxidable calidad AISI 304-L.,ok,,fabricado,C1,sheet1
Peinazo,accesorio,,,espiga-para-vidrio-cc6,https://dulox.cl/products/espiga-para-vidrio-cc6,Espiga para vidrio de 10mm de espesor. Fabricado íntegramente en acero inoxidable calidad AISI 304-L. Incluye pernos de anclaje y flanche.,ok,,fabricado,C1,sheet1
Equipo Industrial,en-proyecto,,,balaustro-un-lado-dd-004s,https://dulox.cl/products/balaustro-un-lado-dd-004s,BALAUSTRO UN LADO DE 1000MM DE ALTURA Y VIDRIO DE 10MM DE ESPESOR. INCLUYE CUBRE BASE. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L.,ok,,fabricado,C3,sheet1
Equipo Industrial,en-proyecto,,,balaustro-doble-lado-dd-004,https://dulox.cl/products/balaustro-doble-lado-dd-004,BALAUSTRO DOBLE LADO DE 1000MM DE ALTURA Y VIDRIO DE 10MM DE ESPESOR. INCLUYE CUBRE BASE. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L.,ok,,fabricado,C3,sheet1
Equipo Industrial,en-proyecto,,,balaustro-4-barras-dd-181,https://dulox.cl/products/balaustro-4-barras-dd-181,DD-181 BALAUSTRO 4 BARRAS DE 1000MM DE ALTURA Y PASADORES DE 40X40X1.5. INCLUYE CUBRE BASE. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L.,ok,,fabricado,C3,sheet1
Equipo Industrial,en-proyecto,,,balaustro-vidrio-dd-138,https://dulox.cl/products/balaustro-vidrio-dd-138,BALAUSTRO VIDRIO DE 1000MM DE ALTURA Y VIDRIO DE 10MM DE ESPESOR. INCLUYE CUBRE BASE. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L.,ok,,fabricado,C3,sheet1
Equipo Industrial,en-proyecto,,,baranda-con-vidrio,https://dulox.cl/products/baranda-con-vidrio,"Baranda Con Vidrio
 – Dulox Tienda",ok,,importado-revisar,C3,sheet1
Equipo Industrial,en-proyecto,,,celosia-500x200mm-cell-0500,https://dulox.cl/products/celosia-500x200mm-cell-0500,"Celosía de acero inoxidable creada para proyectos que exigen durabilidad y resistencia en el tiempo. Diseñada para permitir una ventilación eficiente. Rejilla por un solo costado, el anverso se termina con un marco perimetral. Usos principales: puertas en general, salas de basura, muros divisorios de ambientes. Cumplimiento de obligaciones SEC para ventilación de salas.",ok,,fabricado,C3,sheet1
Accesorios Gastronómicos,accesorio-con-mecanismo,,,tostador-de-pan,https://dulox.cl/products/tostador-de-pan,"Este tostador es el mismo modelo utilizado por el reconocido chef Álvaro Barrientos, ideal para tostar pan y cocinar arroz con precisión y rapidez. Es un utensilio exclusivo de Chile, pensado para ofrecerte resultados perfectos en cada uso. · Dimensión 240X240mm con pestaña de 15mm y mango de 200mm · Perforaciones de 4mm y rejilla fija en varillas de 3mm. · Leve inclinación de bordes. Fabricado íntegramente en Acero Inoxidable calidad AISI 304-L",ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-simple,,,poruna-100gr-por-0100,https://dulox.cl/products/poruna-100gr-por-0100,"PORUÑA DE 205MM LARGO TOTAL, CAPACIDAD 100 GRAMOS. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR. PARA DE 50MMØ X 100MM-",ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-con-mecanismo,,,burger-smasher-sbur-0150,https://dulox.cl/products/burger-smasher-sbur-0150,"¿Te gustan las hamburguesas
caseras? Ahora las puedes hacer como un PRO con esta prensa de Acero
inoxidable, con un peso ideal, forma y superficie lisa para preparar
hamburguesas con la técnica “smash”, consiguiendo un aplastado perfecto que permite
alcanzar un mayor efecto Maillard. Círculo de 150mm de diámetro x 2mm de espesor. Dos
pletinas laterales de 60mm de altura unidas en una pletina de 150mm de largo x
1,5mm de espesor. Fabricado íntegramente en acero inoxidable calidad AISI 304-L. Confía en Dulox, expertos en acero desde hace más de 80 años.",ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-simple,,,poruna-2kg-por-2000,https://dulox.cl/products/poruna-2kg-por-2000,"PORUÑA DE 485MM LARGO TOTAL, CAPACIDAD 2 KILO. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR. PALA DE 170MMØ X 340MM",ok,,fabricado,C2,sheet1
Accesorios Gastronómicos,accesorio-simple,,,plancha-acero-sobre-cubierta-plchcc-0435,https://dulox.cl/products/plancha-acero-sobre-cubierta-plchcc-0435,PLANCHA DE ACERO CARBONO PULIDO DE 3MM DE ESPESOR DE 450X350X80MM DE ALTURA. CON BORDE DE 30MM DE ALTO Y ASAS DE 50MM DE ALTO.,ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-simple,,,servilletero-home-acero-inoxidable,https://dulox.cl/products/servilletero-home-acero-inoxidable,"Servilletero Home: Este servilletero, junto con las servilletas, captura la elegancia y simplicidad del diseño moderno, siendo un complemento ideal para cualquier ocasión especial o para el uso diario en tu hogar. Fabricado en acero inoxidable AISI 304-L, combina diseño y durabilidad, garantizando un producto resistente y elegante que te acompañará por muchos años.",ok,,fabricado,C2,sheet1
Accesorios Gastronómicos,importado,,,pincho-pro-cuchillo-catemu-astil,https://dulox.cl/products/pincho-pro-cuchillo-catemu-astil,"Los productos Kangkawe están pensados para que hagas tu asado a la perfección. Destacan por su gran durabilidad, debido a que están elaborados con materias primas de alta calidad y acabados de gran precisión. Diseñado en Chile, pensado en las necesidades del auténtico parrillero",ok,,importado-resell,,sheet1
Accesorios Gastronómicos,importado,,,set-parrillero-cuchillo-catemu-astil-edicion-limitada,https://dulox.cl/products/set-parrillero-cuchillo-catemu-astil-edicion-limitada,"Set Parrillero Cuchillo Catemu + Astil Edición Limitada Café Eleva tu experiencia con esta elegante Caja Magnética Edición Especial marca Kangkawe, que incluye dos piezas esenciales para los amantes de la parrilla, nuestro Cuchillo Parrillero 8"" Catemu + Astil. Los productos Kangkawe están pensados para que hagas tu asado a la perfección. Destacan por su gran durabilidad, debido a que están elaborados con materias primas de alta calidad y acabados de gran precisión. Diseñado en Chile, pensado en las necesidades del auténtico parrillero",ok,,importado-resell,,sheet1
Accesorios Gastronómicos,importado,,,set-parrillero-cuchillo-catemu-astil-edicion-limitada-black,https://dulox.cl/products/set-parrillero-cuchillo-catemu-astil-edicion-limitada-black,"Eleva tu experiencia con esta elegante Caja Magnética Edición Especial marca Kangkawe, que incluye dos piezas esenciales para los amantes de la parrilla, nuestro Cuchillo Parrillero 8"" Catemu + Astil. Los productos Kangkawe están pensados para que hagas tu asado a la perfección. Destacan por su gran durabilidad, debido a que están elaborados con materias primas de alta calidad y acabados de gran precisión. Diseñado en Chile, pensado en las necesidades del auténtico parrillero",ok,,importado-resell,,sheet1
Accesorios Gastronómicos,importado,,,sarten-de-acero-inoxidable-con-fondo-triple-26-cm-2-2-l-tramontina-professional,https://dulox.cl/products/sarten-de-acero-inoxidable-con-fondo-triple-26-cm-2-2-l-tramontina-professional,"Sartén de acero inoxidable con fondo triple 26 cm 2,2 L Tramontina Professional Para los amantes de la gastronomía o chefs profesionales, la colección de sartenes de la línea Profesional es el plato ideal. Totalmente confeccionada en acero inoxidable, no suelta ningún residuo en los alimentos, manteniéndolos sanos. Su diseño limpio y sin bordes facilita mucho más la limpieza. El fondo triple (acero inoxidable + aluminio + hacer inoxidable) distribuye el calor uniformemente, proporcionando una cocción más rápida y uniforme, ahorrando energía y dejando los alimentos calientes durante más tiempo. Se puede llevar al horno para gratinar o finalizar platos, a una temperatura máxima de 260°C. Mango tubular de acero inoxidable para manejo profesional. Formato funcional para preparación de los alimentos. Terminación en alto brillo. Se puede lavar diariamente en lavavajillas. Se puede utilizar en cocinas: a gas, eléctricas, sobre vidriado vitrocerámico y de inducción.",ok,,importado-resell,,sheet1
Accesorios Gastronómicos,importado,,,sarten-de-acero-inoxidable-cuerpo-triple-de-30-cm-3-4-l-tramontina-grano,https://dulox.cl/products/sarten-de-acero-inoxidable-cuerpo-triple-de-30-cm-3-4-l-tramontina-grano,"El sartén Tramontina de acero inoxidable con cuerpo triple 3,4 L  es un producto esencial para tener en la cocina. Además, es práctico y perfecto para realizar diferentes recetas. Con la tecnología de cuerpo triple (acero inoxidable + aluminio + acero inoxidable), la cocción de los alimentos es mucho más rápida. Fácil de limpiar, el diseño sin esquinas permite una higiene más ágil. Además se puede lavar diariamente en el lavavajillas. Posee 30 cm de diámetro, perfecto para las necesidades que encuentres en la cocina. Versátil, puede usarse en cocina a gas, eléctricas, vitrocerámicas y por inducción. Usos y Beneficios: • El sartén tiene diseño moderno y terminación de alto brillo, lo que permite llevarlo a la mesa. • Se puede llevar al horno para gratinar o finalizar platos, a una temperatura máxima de 260°C. • Se puede usar en cocinas eléctricas, a gas, de inducción y vitrocerámica. • Se puede lavar diariamente en lavavajillas.",ok,,importado-resell,,sheet1
Accesorios Gastronómicos,accesorio-simple,,,servilletero-svc-120,https://dulox.cl/products/servilletero-svc-120,SERVILLETERO DE 120X120X100 MM DE ALTO APROX. MODELO COPA. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI-304 EN 1MM DE ESPESOR.,ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-con-mecanismo,,,cortadora-de-fiambre-picf-0575,https://dulox.cl/products/cortadora-de-fiambre-picf-0575,"CORTADORA DE FIAMBRES 554 X 460 X 423MM ALTURA. DIÁMETRO CUCHILLA 300MM. BASE SUPERIOR DE ALUMINIO ANODIZADO CON CUCHILLO DE ACERO INOXIDABLE. AFILADOR INCORPORADO, REGULACIÓN DE CORTE ENTRE 0,2 Y 16MM, POTENCIA 1/3 HP (250W), 220V,50 HZ.",ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-simple,,,escurridor-de-servicios-ecs-105,https://dulox.cl/products/escurridor-de-servicios-ecs-105,ESCURRIDOR DE SERVICIOS DE 105MM DIÁMETRO X 130MM ALTURA. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR.,ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-simple,,,atril-para-pasteles-tortas-y-ensaladas,https://dulox.cl/products/atril-para-pasteles-tortas-y-ensaladas,ATRIL PARA PASTELES TORTAS Y ENSALADAS  FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM DE ESPESOR.,ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,deposito-gn,,,depositos-gastronomicos,https://dulox.cl/products/depositos-gastronomicos,"DEPÓSITOS GASTRONOMICOS DE: DEP1/2-0016: DEPOSITO GASTRONÓMICO DE 1/2 DE 320MM DE LARGO X 260MM DE ANCHO X 65MM DE ALTO. CAPACIDAD PARA 5,4 LTS. DEP1/2-0061: DEPOSITO GASTRONÓMICO DE 1/2 DE 320MM DE LARGO X 260MM DE ANCHO X 100MM DE ALTO. CAPACIDAD PARA 8,4LTS. DEP1/2-0104: DEPOSITO GASTRONÓMICO DE 1/2 DE 320MM DE LARGO X 260MM DE ANCHO X 150MM DE ALTO. CAPACIDAD PARA 12,7LTS. DEP1/3-0041: DEPOSITO GASTRONÓMICO DE 1/3 DE 320MM DE LARGO X 175MM DE ANCHO X 100MM DE ALTO. CAPACIDAD PARA 5,5LTS. DEP1/3-0062: DEPOSITO GASTRONÓMICO DE 1/3 DE 320MM DE LARGO X 175MM DE ANCHO X 150MM DE ALTO. CAPACIDAD PARA 8,3LTS. DEP1/4-0038: DEPOSITO GASTRONÓMICO DE 1/4 DE 260MM DE LARGO X 160MM DE ANCHO X 100MM DE ALTO. CAPACIDAD PARA 4,4LTS. DEP1/4-0047: DEPOSITO GASTRONÓMICO DE 1/4 DE 260MM DE LARGO X 160MM DE ANCHO X 150MM DE ALTO. CAPACIDAD PARA 6,6LTS. DEP1/6-0019: DEPOSITO GASTRONÓMICO DE 1/6 DE 175MM DE LARGO X 160MM DE ANCHO X 100MM DE ALTO. CAPACIDAD PARA 2,8LTS. DEP1/9-0026: DEPOSITO GASTRONÓMICO DE 1/6 DE 175MM DE LARGO X 109MM DE ANCHO X 100MM DE ALTO. CAPACIDAD PARA 1,8LTS. DEPFULL-0065: DEPOSITO GASTRONÓMICO FULL DE 530MM DE LARGO X 325MM DE ANCHO X 65MM DE ALTO. CAPACIDAD PARA 11LTS. DEPFULL-0137: DEPOSITO GASTRONÓMICO FULL DE 530MM DE LARGO X 325MM DE ANCHO X 100MM DE ALTO. CAPACIDAD PARA 17LTS. DEPFULL-0208: DEPOSITO GASTRONÓMICO FULL DE 530MM DE LARGO X 325MM DE ANCHO X 150MM DE ALTO. CAPACIDAD PARA 25LTS. DEPFULL-0200: DEPOSITO GASTRONÓMICO FULL DE 530MM DE LARGO X 325MM DE ANCHO X 200MM DE ALTO. CAPACIDAD PARA 34LTS.",ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-con-mecanismo,,,dispensador-para-papas-fritas-dpf-230,https://dulox.cl/products/dispensador-para-papas-fritas-dpf-230,"DISPENSADOR DE PAPAS FRITAS 230 X 200MM. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 0,8MM ESPESOR.",ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-simple,,,porta-bandejas-pbj-400,https://dulox.cl/products/porta-bandejas-pbj-400,"Porta Bandejas / Pbj-400
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Accesorios Gastronómicos,accesorio-simple,,,bandeja-de-acero-inoxidable-bacnox-0400,https://dulox.cl/products/bandeja-de-acero-inoxidable-bacnox-0400,BANDEJA DE 400MM DIAMETRO X 10MM ALTO. PESTAÑA PERIMETRAL DE 10MM. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR.,ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-simple,,,bandeja-de-cobre-bacoan-0400,https://dulox.cl/products/bandeja-de-cobre-bacoan-0400,"Bandeja De Cobre / Bacoan-0400
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Accesorios Gastronómicos,accesorio-simple,,,bandeja-para-carro-baucb-0178,https://dulox.cl/products/bandeja-para-carro-baucb-0178,"Bandeja Para Carro/ Baucb-0178
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Accesorios Gastronómicos,accesorio-simple,,,porunas-de-acero-inoxidable,https://dulox.cl/products/porunas-de-acero-inoxidable,"PORUÑA ESTAMPADA INTEGRA DE ACERO INOXIDABLE AISI 304 POR-0100 PORUÑA DE 205MM LARGO TOTAL, CAPACIDAD 100 GRAMOS. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR. PARA DE 50MMØ X 100MM POR-0250 PORUÑA DE 265MM LARGO TOTAL, CAPACIDAD 250 GRAMOS. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR. PALA DE 75MMØ X 160MM POR-0500 PORUÑA DE 310MM LARGO TOTAL, CAPACIDAD 500 GRAMOS. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR. PALA DE 115MMØ X 210MM POR-0750 PORUÑA DE 330MM LARGO TOTAL, CAPACIDAD 750 GRAMOS. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR. PALA DE 115MMØ X 250MM POR-1000 PORUÑA DE 405MM LARGO TOTAL, CAPACIDAD 1 KILO. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR. PALA DE 130MMØ X 260MM POR-1500 PORUÑA DE 445MM LARGO TOTAL, CAPACIDAD 1,5 KILO. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR. PALA DE 150MMØ X 300MM POR-2000 PORUÑA DE 485MM LARGO TOTAL, CAPACIDAD 2 KILO. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR. PALA DE 170MMØ X 340MM",ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-simple,,,porta-conos-de-barquillo-acero-inoxidable-pcb-0120,https://dulox.cl/products/porta-conos-de-barquillo-acero-inoxidable-pcb-0120,"Base Porta Conos de Barquillas en Acero Inoxidable Diseñada para brindar estabilidad y practicidad, esta base porta conos es ideal para exhibir y servir barquillas con total seguridad. Con una estructura robusta en acero inoxidable AISI 304-L , garantiza durabilidad, higiene y resistencia a la corrosión . Su diseño incluye una base circular sólida , un mástil central de 200 mm de altura y tres soportes de cono , uno con segmento tubular inclinado a 45° y dos con calce tubular para un ajuste perfecto. Ideal para heladerías, pastelerías y negocios gastronómicos que buscan funcionalidad y presentación impecable.",ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-simple,,,espatula-plancha-plana-espl-00140,https://dulox.cl/products/espatula-plancha-plana-espl-00140,ESPATULA PLANA DE 260X140MM CON MANGO EN BARRA MACIZA DE 120MM DE LARGO X 18MM DE DIAMETRO. ESPATULA DE 140X140MM. FABRICADA INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L.,ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio-con-mecanismo,,,dispensador-de-jugo-dpj-00560,https://dulox.cl/products/dispensador-de-jugo-dpj-00560,DISPENSADOR DE JUGOS CON 2 TAZAS DE 8 LTS C/U. DE 560MM DE LARGO X 360MM DE ANCHO X 580MM DE ALTURA. FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE Y ACRÍLICO. TUBO INTERMEDIO PARA HIELO. INCLUYE BANDEJA RECOLECTORA DE RESIDUOS. PESO 7.9 KG.,ok,,fabricado,C1,sheet1
